611486000,0357,4,CREEKSIDE 3,139,VERY GOOD,2006,AVERAGE,1433,5/31/2023,"$240,000"
611729000,0358,2,GIBBONS CREEK,083,AVERAGE,2007,AVERAGE,1040,10/13/2023,"$120,000"
611737000,0348,2,WOODLAND,036,FAIR,1994,AVERAGE,924,4/12/2023,"$15,000"
986027359,0341,3,TOTEM POLE,032,GOOD,2007,AVERAGE,840,7/7/2023,"$132,000"
986028426,0333,3,NOMAD,042,GOOD,2010,AVERAGE,1056,6/29/2023,"$146,000"
986028545,0318,2,GREENWAY,008,AVERAGE,1988,GOOD,728,9/24/2023,"$25,000"
986028587,0348,2,WOODLAND,030,AVERAGE,2010,AVERAGE,1080,12/5/2023,"$32,000"
986029539,0357,4,CREEKSIDE 3,127,VERY GOOD,2011,AVERAGE,1992,9/25/2023,"$285,000"
986029828,0303,3,B G MOB EST,0092,AVERAGE,1996,AVERAGE,1109,6/2/2023,"$92,000"
986030272,0306,1,BROOKSIDE,001,FAIR,1993,AVERAGE,924,10/30/2023,"$4,125"
986030279,0366,4,OAK HAVEN,087,GOOD,2011,AVERAGE,1296,5/2/2023,"$235,000"
986030718,0357,4,CREEKSIDE 3,131,VERY GOOD,2011,AVERAGE,1447,10/18/2023,"$285,000"
986031489,0330,3,MOBILE RETREAT,1121 NE 143RD ST,AVERAGE,1980,AVERAGE,1296,9/19/2023,"$149,000"
986031755,0344,2,VAN RIDGE,019,AVERAGE,1983,AVERAGE,960,3/10/2023,"$32,500"
986031764,0303,3,B G MOB EST,127,AVERAGE,1996,AVERAGE,1120,10/19/2023,"$115,500"
986033579,0310,3,EL SHABRAL,B4,AVERAGE,2014,AVERAGE,880,6/3/2023,"$169,000"
986033589,0318,2,GREENWAY,055,AVERAGE,1992,AVERAGE,1512,7/16/2023,"$7,000"
986034027,0303,3,B G MOB EST,411,GOOD,2014,AVERAGE,780,10/13/2023,"$85,000"
986036285,0301,3,THE ACRES,302,GOOD,2015,AVERAGE,1248,9/12/2023,"$165,000"
986036287,0303,3,B G MOB EST,605,AVERAGE,2014,AVERAGE,1296,9/1/2023,"$130,000"
986037313,0311,3,EVERGREEN,039,GOOD,1999,AVERAGE,1392,1/11/2023,"$123,300"
986038018,0301,3,THE ACRES,106,GOOD,2016,AVERAGE,1568,8/4/2023,"$160,000"
986038077,0368,3,OAK CREEK  #,22,GOOD,2015,AVERAGE,1296,7/3/2023,"$155,000"
